family,site,feature,value_index,value_label,family_freq_prob,mps_prob,disparity
r2l,1,protocol_type,2,udp,0.17816291,0.18445475,0.04993182
r2l,1,protocol_type,3,UNKNOWN,0.00000000,0.00000000,0.04993182
r2l,2,service,0,IRC,0.00034662,0.00285048,1.66558296
r2l,2,service,1,X11,0.00346620,0.00121278,1.66558296
r2l,2,service,2,auth,0.00138648,0.00348522,1.66558296
r2l,2,service,3,domain,0.00207972,0.00050482,1.66558296
r2l,2,service,4,domain_u,0.00000000,0.13368841,1.66558296
r2l,2,service,5,eco_i,0.00000000,0.00776221,1.66558296
r2l,2,service,6,ecr_i,0.00000000,0.00294903,1.66558296
r2l,2,service,7,finger,0.00000000,0.00886950,1.66558296
r2l,2,service,8,ftp,0.20831889,0.01233381,1.66558296
r2l,2,service,9,ftp_data,0.15736568,0.07481969,1.66558296
r2l,2,service,10,http,0.00069324,0.56039381,1.66558296
r2l,2,service,11,imap4,0.00034662,0.00005566,1.66558296
r2l,2,service,12,ntp_u,0.00000000,0.00225708,1.66558296
r2l,2,service,13,other,0.05129983,0.03800251,1.66558296
r2l,2,service,14,pop_3,0.25996534,0.00288154,1.66558296
r2l,2,service,15,private,0.17261698,0.01594998,1.66558296
r2l,2,service,16,red_i,0.00000000,0.00011395,1.66558296
r2l,2,service,17,shell,0.00000000,0.00005846,1.66558296
r2l,2,service,18,smtp,0.00207972,0.10553244,1.66558296
r2l,2,service,19,ssh,0.00000000,0.00005053,1.66558296
r2l,2,service,20,telnet,0.13830156,0.01555518,1.66558296
r2l,2,service,21,tftp_u,0.00000000,0.00006926,1.66558296
r2l,2,service,22,tim_i,0.00000000,0.00005252,1.66558296
r2l,2,service,23,time,0.00000000,0.00136827,1.66558296
r2l,2,service,24,urh_i,0.00000000,0.00009176,1.66558296
r2l,2,service,25,urp_i,0.00138648,0.00909109,1.66558296
r2l,2,service,26,UNKNOWN,0.00034662,0.00000000,1.66558296
r2l,3,flag,0,OTH,0.00000000,0.00011370,0.02665312
r2l,3,flag,1,REJ,0.03882149,0.03901132,0.02665312
r2l,3,flag,2,RSTO,0.00970537,0.00326960,0.02665312
r2l,3,flag,3,RSTR,0.00138648,0.00214389,0.02665312
r2l,3,flag,4,S0,0.00000000,0.00538261,0.02665312
r2l,3,flag,5,S1,0.00173310,0.00650897,0.02665312
r2l,3,flag,6,S2,0.00000000,0.00207469,0.02665312
r2l,3,flag,7,S3,0.00138648,0.00081705,0.02665312
r2l,3,flag,8,SF,0.94696707,0.94064572,0.02665312
r2l,3,flag,9,SH,0.00000000,0.00003246,0.02665312
r2l,3,flag,10,UNKNOWN,0.00000000,0.00000000,0.02665312
r2l,4,src_bytes,0,[-inf;129),0.72166378,0.25267733,0.93797289
r2l,4,src_bytes,1,[129;233),0.17989601,0.25069135,0.93797289
r2l,4,src_bytes,2,[233;324),0.00727903,0.24905160,0.93797289
r2l,4,src_bytes,3,[324;+inf),0.09116118,0.24757972,0.93797289
r2l,5,dst_bytes,0,[-inf;105),0.57781629,0.26871615,0.61820028
r2l,5,dst_bytes,1,[105;379),0.22980936,0.23333300,0.61820028
r2l,5,dst_bytes,2,[379;2.06e+03),0.17989601,0.24460505,0.61820028
r2l,5,dst_bytes,3,[2.06e+03;+inf),0.01247834,0.25334580,0.61820028
r2l,6,land,0,0 (normal),1.00000000,0.99992877,0.00014246
r2l,6,land,1,different,0.00000000,0.00007123,0.00014246
r2l,7,wrong_fragment,0,0 (normal),1.00000000,1.00000000,0.00000000
r2l,7,wrong_fragment,1,different,0.00000000,0.00000000,0.00000000
r2l,8,urgent,0,0 (normal),0.99965338,0.99984869,0.00039062
r2l,8,urgent,1,different,0.00034662,0.00015131,0.00039062
r2l,9,hot,0,0 (normal),0.81213172,0.98312136,0.34197928
r2l,9,hot,1,different,0.18786828,0.01687864,0.34197928
r2l,10,num_failed_logins,0,0 (normal),0.83708839,0.99881718,0.32345758
r2l,10,num_failed_logins,1,different,0.16291161,0.00118282,0.32345758
r2l,11,logged_in,0,0,0.55389948,0.28872042,0.53035811
r2l,11,logged_in,1,1,0.44610052,0.71127958,0.53035811
r2l,11,logged_in,2,OTHER,0.00000000,0.00000000,0.53035811
r2l,12,num_compromised,0,0 (normal),0.99826690,0.99341555,0.00970270
r2l,12,num_compromised,1,different,0.00173310,0.00658445,0.00970270
r2l,13,root_shell,0,0 (normal),0.99688042,0.99764278,0.00152474
r2l,13,root_shell,1,different,0.00311958,0.00235722,0.00152474
r2l,14,su_attempted,0,0 (normal),0.99965338,0.99848921,0.00232834
r2l,14,su_attempted,1,different,0.00034662,0.00151079,0.00232834
r2l,15,num_root,0,0 (normal),0.99376083,0.99078568,0.00595031
r2l,15,num_root,1,different,0.00623917,0.00921432,0.00595031
r2l,16,num_file_creations,0,0 (normal),0.99792028,0.99618878,0.00346299
r2l,16,num_file_creations,1,different,0.00207972,0.00381122,0.00346299
r2l,17,num_shells,0,0 (normal),0.99896014,0.99958666,0.00125304
r2l,17,num_shells,1,different,0.00103986,0.00041334,0.00125304
r2l,18,num_access_files,0,0 (normal),0.99618718,0.99435119,0.00367198
r2l,18,num_access_files,1,different,0.00381282,0.00564881,0.00367198
r2l,19,is_host_login,0,0 (normal),0.99757366,0.99999422,0.00484112
r2l,19,is_host_login,1,different,0.00242634,0.00000578,0.00484112
r2l,20,is_guest_login,0,0 (normal),0.79306759,0.98839918,0.39066317
r2l,20,is_guest_login,1,different,0.20693241,0.01160082,0.39066317
r2l,21,count,0,[-inf;1),0.73171577,0.31254287,0.90551507
r2l,21,count,1,[1;4),0.24332756,0.20974292,0.90551507
r2l,21,count,2,[4;14),0.02322357,0.24730050,0.90551507
r2l,21,count,3,[14;+inf),0.00173310,0.23041371,0.90551507
r2l,22,srv_count,0,[-inf;2),0.90537262,0.37283893,1.06506738
r2l,22,srv_count,1,[2;5),0.08873484,0.13670224,1.06506738
r2l,22,srv_count,2,[5;18),0.00450607,0.25396186,1.06506738
r2l,22,srv_count,3,[18;+inf),0.00138648,0.23649698,1.06506738
r2l,23,serror_rate,0,0 (normal),0.99653380,0.96456147,0.06394466
r2l,23,serror_rate,1,different,0.00346620,0.03543853,0.06394466
r2l,24,srv_serror_rate,0,0 (normal),0.99688042,0.96283880,0.06808323
r2l,24,srv_serror_rate,1,different,0.00311958,0.03716120,0.06808323
r2l,25,rerror_rate,0,0 (normal),0.94454073,0.95346046,0.01783946
r2l,25,rerror_rate,1,different,0.05545927,0.04653954,0.01783946
r2l,26,srv_rerror_rate,0,[-inf;0),0.94835355,0.94736997,0.00196716
r2l,26,srv_rerror_rate,1,[0;+inf),0.05164645,0.05263003,0.00196716
r2l,27,same_srv_rate,0,[-inf;1),1.00000000,1.00000000,0.00000000
r2l,27,same_srv_rate,1,[1;+inf),0.00000000,0.00000000,0.00000000
r2l,28,diff_srv_rate,0,[-inf;0),0.96221837,0.93273452,0.05896770
r2l,28,diff_srv_rate,1,[0;+inf),0.03778163,0.06726548,0.05896770
r2l,29,srv_diff_host_rate,0,[-inf;0.11),0.99133449,0.75084988,0.48096921
r2l,29,srv_diff_host_rate,1,[0.11;+inf),0.00866551,0.24915012,0.48096921
r2l,30,dst_host_count,0,[-inf;40),0.19480069,0.25004872,0.40098897
r2l,30,dst_host_count,1,[40;156),0.10190641,0.24715288,0.40098897
r2l,30,dst_host_count,2,[156;+inf),0.70329289,0.50279841,0.40098897
r2l,31,dst_host_srv_count,0,[-inf;121),0.54592721,0.25374521,0.58436401
r2l,31,dst_host_srv_count,1,[121;+inf),0.45407279,0.74625479,0.58436401
r2l,32,dst_host_same_srv_rate,0,[-inf;0.75),0.41282496,0.25520847,0.31523298
r2l,32,dst_host_same_srv_rate,1,[0.75;+inf),0.58717504,0.74479153,0.31523298
r2l,33,dst_host_diff_srv_rate,0,[-inf;0.02),0.69844021,0.78171840,0.16655638
r2l,33,dst_host_diff_srv_rate,1,[0.02;+inf),0.30155979,0.21828160,0.16655638
r2l,34,dst_host_same_src_port_rate,0,[-inf;0.01),0.74488735,0.55503900,0.37969669
r2l,34,dst_host_same_src_port_rate,1,[0.01;0.08),0.08110919,0.20802739,0.37969669
r2l,34,dst_host_same_src_port_rate,2,[0.08;+inf),0.17400347,0.23693361,0.37969669
r2l,35,dst_host_srv_diff_host_rate,0,[-inf;0.03),0.86863085,0.79565220,0.14595729
r2l,35,dst_host_srv_diff_host_rate,1,[0.03;+inf),0.13136915,0.20434780,0.14595729
r2l,36,dst_host_serror_rate,0,[-inf;0),0.91785095,0.91052463,0.01465265
r2l,36,dst_host_serror_rate,1,[0;+inf),0.08214905,0.08947537,0.01465265
r2l,37,dst_host_srv_serror_rate,0,[-inf;0),0.95875217,0.91876830,0.07996773
r2l,37,dst_host_srv_serror_rate,1,[0;+inf),0.04124783,0.08123170,0.07996773
r2l,38,dst_host_rerror_rate,0,[-inf;0),0.55597920,0.89480485,0.67765129
r2l,38,dst_host_rerror_rate,1,[0;+inf),0.44402080,0.10519515,0.67765129
r2l,39,dst_host_srv_rerror_rate,0,[-inf;0),0.80519931,0.91252278,0.21464695
r2l,39,dst_host_srv_rerror_rate,1,[0;+inf),0.19480069,0.08747722,0.21464695
u2r,0,duration,0,[-inf;0),0.20895522,0.87968817,1.34146590
u2r,0,duration,1,[0;+inf),0.79104478,0.12031183,1.34146590
u2r,1,protocol_type,0,icmp,0.00000000,0.02006055,0.40903061
u2r,1,protocol_type,1,tcp,1.00000000,0.79548469,0.40903061
u2r,1,protocol_type,2,udp,0.00000000,0.18445475,0.40903061
u2r,1,protocol_type,3,UNKNOWN,0.00000000,0.00000000,0.40903061
u2r,2,service,0,IRC,0.00000000,0.00285048,1.79458265
u2r,2,service,1,X11,0.00000000,0.00121278,1.79458265
u2r,2,service,2,auth,0.00000000,0.00348522,1.79458265
u2r,2,service,3,domain,0.00000000,0.00050482,1.79458265
u2r,2,service,4,domain_u,0.00000000,0.13368841,1.79458265
u2r,2,service,5,eco_i,0.00000000,0.00776221,1.79458265
u2r,2,service,6,ecr_i,0.00000000,0.00294903,1.79458265
u2r,2,service,7,finger,0.00000000,0.00886950,1.79458265
u2r,2,service,8,ftp,0.19402985,0.01233381,1.79458265
u2r,2,service,9,ftp_data,0.22388060,0.07481969,1.79458265
u2r,2,service,10,http,0.00000000,0.56039381,1.79458265
u2r,2,service,11,imap4,0.00000000,0.00005566,1.79458265
u2r,2,service,12,ntp_u,0.00000000,0.00225708,1.79458265
u2r,2,service,13,other,0.00000000,0.03800251,1.79458265
u2r,2,service,14,pop_3,0.00000000,0.00288154,1.79458265
u2r,2,service,15,private,0.00000000,0.01594998,1.79458265
u2r,2,service,16,red_i,0.00000000,0.00011395,1.79458265
u2r,2,service,17,shell,0.00000000,0.00005846,1.79458265
u2r,2,service,18,smtp,0.00000000,0.10553244,1.79458265
u2r,2,service,19,ssh,0.00000000,0.00005053,1.79458265
u2r,2,service,20,telnet,0.58208955,0.01555518,1.79458265
u2r,2,service,21,tftp_u,0.00000000,0.00006926,1.79458265
u2r,2,service,22,tim_i,0.00000000,0.00005252,1.79458265
u2r,2,service,23,time,0.00000000,0.00136827,1.79458265
u2r,2,service,24,urh_i,0.00000000,0.00009176,1.79458265
u2r,2,service,25,urp_i,0.00000000,0.00909109,1.79458265
u2r,2,service,26,UNKNOWN,0.00000000,0.00000000,1.79458265
u2r,3,flag,0,OTH,0.00000000,0.00011370,0.11870856
u2r,3,flag,1,REJ,0.00000000,0.03901132,0.11870856
u2r,3,flag,2,RSTO,0.00000000,0.00326960,0.11870856
u2r,3,flag,3,RSTR,0.00000000,0.00214389,0.11870856
u2r,3,flag,4,S0,0.00000000,0.00538261,0.11870856
u2r,3,flag,5,S1,0.00000000,0.00650897,0.11870856
u2r,3,flag,6,S2,0.00000000,0.00207469,0.11870856
u2r,3,flag,7,S3,0.00000000,0.00081705,0.11870856
u2r,3,flag,8,SF,1.00000000,0.94064572,0.11870856
u2r,3,flag,9,SH,0.00000000,0.00003246,0.11870856
u2r,3,flag,10,UNKNOWN,0.00000000,0.00000000,0.11870856
u2r,4,src_bytes,0,[-inf;129),0.22388060,0.25267733,0.54961669
u2r,4,src_bytes,1,[129;233),0.19402985,0.25069135,0.54961669
u2r,4,src_bytes,2,[233;324),0.05970149,0.24905160,0.54961669
u2r,4,src_bytes,3,[324;+inf),0.52238806,0.24757972,0.54961669
u2r,5,dst_bytes,0,[-inf;105),0.14925373,0.26871615,0.55633710
u2r,5,dst_bytes,1,[105;379),0.07462687,0.23333300,0.55633710
u2r,5,dst_bytes,2,[379;2.06e+03),0.25373134,0.24460505,0.55633710
u2r,5,dst_bytes,3,[2.06e+03;+inf),0.52238806,0.25334580,0.55633710
u2r,6,land,0,0 (normal),1.00000000,0.99992877,0.00014246
u2r,6,land,1,different,0.00000000,0.00007123,0.00014246
u2r,7,wrong_fragment,0,0 (normal),1.00000000,1.00000000,0.00000000
u2r,7,wrong_fragment,1,different,0.00000000,0.00000000,0.00000000
u2r,8,urgent,0,0 (normal),0.86567164,0.99984869,0.26835410
u2r,8,urgent,1,different,0.13432836,0.00015131,0.26835410
u2r,9,hot,0,0 (normal),0.34328358,0.98312136,1.27967555
u2r,9,hot,1,different,0.65671642,0.01687864,1.27967555
u2r,10,num_failed_logins,0,0 (normal),0.95522388,0.99881718,0.08718660
u2r,10,num_failed_logins,1,different,0.04477612,0.00118282,0.08718660
u2r,11,logged_in,0,0,0.22388060,0.28872042,0.12967965
u2r,11,logged_in,1,1,0.77611940,0.71127958,0.12967965
u2r,11,logged_in,2,OTHER,0.00000000,0.00000000,0.12967965
u2r,12,num_compromised,0,0 (normal),0.53731343,0.99341555,0.91220423
u2r,12,num_compromised,1,different,0.46268657,0.00658445,0.91220423
u2r,13,root_shell,0,0 (normal),0.58208955,0.99764278,0.83110646
u2r,13,root_shell,1,different,0.41791045,0.00235722,0.83110646
u2r,14,su_attempted,0,0 (normal),1.00000000,0.99848921,0.00302158
u2r,14,su_attempted,1,different,0.00000000,0.00151079,0.00302158
u2r,15,num_root,0,0 (normal),0.65671642,0.99078568,0.66813852
u2r,15,num_root,1,different,0.34328358,0.00921432,0.66813852
u2r,16,num_file_creations,0,0 (normal),0.55223881,0.99618878,0.88789995
u2r,16,num_file_creations,1,different,0.44776119,0.00381122,0.88789995
u2r,17,num_shells,0,0 (normal),0.76119403,0.99958666,0.47678526
u2r,17,num_shells,1,different,0.23880597,0.00041334,0.47678526
u2r,18,num_access_files,0,0 (normal),0.86567164,0.99435119,0.25735909
u2r,18,num_access_files,1,different,0.13432836,0.00564881,0.25735909
u2r,19,is_host_login,0,0 (normal),0.94029851,0.99999422,0.11939142
u2r,19,is_host_login,1,different,0.05970149,0.00000578,0.11939142
u2r,20,is_guest_login,0,0 (normal),1.00000000,0.98839918,0.02320165
u2r,20,is_guest_login,1,different,0.00000000,0.01160082,0.02320165
u2r,21,count,0,[-inf;1),0.97014925,0.31254287,1.31521276
u2r,21,count,1,[1;4),0.02985075,0.20974292,1.31521276
u2r,21,count,2,[4;14),0.00000000,0.24730050,1.31521276
u2r,21,count,3,[14;+inf),0.00000000,0.23041371,1.31521276
u2r,22,srv_count,0,[-inf;2),0.98507463,0.37283893,1.22447140
u2r,22,srv_count,1,[2;5),0.01492537,0.13670224,1.22447140
u2r,22,srv_count,2,[5;18),0.00000000,0.25396186,1.22447140
u2r,22,srv_count,3,[18;+inf),0.00000000,0.23649698,1.22447140
u2r,23,serror_rate,0,0 (normal),1.00000000,0.96456147,0.07087707
u2r,23,serror_rate,1,different,0.00000000,0.03543853,0.07087707
u2r,24,srv_serror_rate,0,0 (normal),1.00000000,0.96283880,0.07432239
u2r,24,srv_serror_rate,1,different,0.00000000,0.03716120,0.07432239
u2r,25,rerror_rate,0,0 (normal),1.00000000,0.95346046,0.09307908
u2r,25,rerror_rate,1,different,0.00000000,0.04653954,0.09307908
u2r,26,srv_rerror_rate,0,[-inf;0),1.00000000,0.94736997,0.10526005
u2r,26,srv_rerror_rate,1,[0;+inf),0.00000000,0.05263003,0.10526005
u2r,27,same_srv_rate,0,[-inf;1),1.00000000,1.00000000,0.00000000
u2r,27,same_srv_rate,1,[1;+inf),0.00000000,0.00000000,0.00000000
u2r,28,diff_srv_rate,0,[-inf;0),1.00000000,0.93273452,0.13453096
u2r,28,diff_srv_rate,1,[0;+inf),0.00000000,0.06726548,0.13453096
u2r,29,srv_diff_host_rate,0,[-inf;0.11),0.98507463,0.75084988,0.46844949
u2r,29,srv_diff_host_rate,1,[0.11;+inf),0.01492537,0.24915012,0.46844949
u2r,30,dst_host_count,0,[-inf;40),0.40298507,0.25004872,0.30587272
u2r,30,dst_host_count,1,[40;156),0.13432836,0.24715288,0.30587272
u2r,30,dst_host_count,2,[156;+inf),0.46268657,0.50279841,0.30587272
u2r,31,dst_host_srv_count,0,[-inf;121),0.94029851,0.25374521,1.37310660
u2r,31,dst_host_srv_count,1,[121;+inf),0.05970149,0.74625479,1.37310660
u2r,32,dst_host_same_srv_rate,0,[-inf;0.75),0.86567164,0.25520847,1.22092635
u2r,32,dst_host_same_srv_rate,1,[0.75;+inf),0.13432836,0.74479153,1.22092635
u2r,33,dst_host_diff_srv_rate,0,[-inf;0.02),0.23880597,0.78171840,1.08582486
u2r,33,dst_host_diff_srv_rate,1,[0.02;+inf),0.76119403,0.21828160,1.08582486
u2r,34,dst_host_same_src_port_rate,0,[-inf;0.01),0.49253731,0.55503900,0.27240143
u2r,34,dst_host_same_src_port_rate,1,[0.01;0.08),0.13432836,0.20802739,0.27240143
u2r,34,dst_host_same_src_port_rate,2,[0.08;+inf),0.37313433,0.23693361,0.27240143
u2r,35,dst_host_srv_diff_host_rate,0,[-inf;0.03),0.85074627,0.79565220,0.11018813
u2r,35,dst_host_srv_diff_host_rate,1,[0.03;+inf),0.14925373,0.20434780,0.11018813
u2r,36,dst_host_serror_rate,0,[-inf;0),0.77611940,0.91052463,0.26881045
u2r,36,dst_host_serror_rate,1,[0;+inf),0.22388060,0.08947537,0.26881045
u2r,37,dst_host_srv_serror_rate,0,[-inf;0),0.86567164,0.91876830,0.10619332
u2r,37,dst_host_srv_serror_rate,1,[0;+inf),0.13432836,0.08123170,0.10619332
u2r,38,dst_host_rerror_rate,0,[-inf;0),0.67164179,0.89480485,0.44632611
u2r,38,dst_host_rerror_rate,1,[0;+inf),0.32835821,0.10519515,0.44632611
u2r,39,dst_host_srv_rerror_rate,0,[-inf;0),0.80597015,0.91252278,0.21310526
u2r,39,dst_host_srv_rerror_rate,1,[0;+inf),0.19402985,0.08747722,0.21310526
